Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0025,0.945,0.95,0.94,0.9405940594059404,0.945273631840796,0.9859,0.8900445033377781,1.1213862348334138,0.6214253003755911,5.242695805448526e-12,100,tp0025,CHEMBL1857,P0AEK4,Enoyl-[acyl-carrier-protein] reductase,Escherichia coli K-12,Enzyme,Oxidoreductase
tp0015,0.985,0.97,1.0,1.0,0.9847715736040608,0.9991,0.9704367948586524,0.6119911961706852,0.6211731825240143,5.377501515501834e-12,100,tp0015,CHEMBL2095186,P54710,Sodium/potassium-transporting ATPase,Homo sapiens,Enzyme|Ion channel|Transporter,Hydrolase|Other ion channel|Primary active transporter
tp0243,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9997,0.9601920576192068,0.471470869824998,0.620857062297011,5.551258940727869e-12,100,tp0243,CHEMBL1293266,Q9HC29,Nucleotide-binding oligomerization domain-containing protein 2,Homo sapiens,Unclassified protein,
tp0568,0.985,0.97,1.0,1.0,0.9847715736040608,0.9999,0.9704367948586524,0.9188393678476467,0.6202260390464356,5.914443016968449e-12,100,tp0568,CHEMBL3234,P08631,Tyrosine-protein kinase HCK,Homo sapiens,Enzyme,Kinase
tp0471,0.98,0.99,0.97,0.9705882352941176,0.9801980198019802,0.998,0.9601920576192068,0.7438997450973516,0.6201858245866232,5.938349225355785e-12,100,tp0471,CHEMBL1868,P17948,Vascular endothelial growth factor receptor 1,Homo sapiens,Enzyme,Kinase
tp0040,0.965,0.93,1.0,1.0,0.9637305699481864,0.9905,0.932286907826487,0.6915899794147005,0.6197153777672064,6.22503041715665e-12,100,tp0040,CHEMBL232;CHEMBL2094251,P35368;P35368,Alpha-1b adrenergic receptor;Adrenergic receptor alpha-1,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0675,0.96,0.99,0.93,0.9339622641509434,0.9611650485436892,0.9984,0.9216604846559902,0.7215280917780441,0.6181328445310762,7.290705276437256e-12,100,tp0675,CHEMBL4899,P41279,Mitogen-activated protein kinase kinase kinase 8,Homo sapiens,Enzyme,Kinase
tp0102,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.9967,0.9311646842384714,0.6246309181174662,0.6173688764488027,7.866152356652905e-12,100,tp0102,CHEMBL2276,P45983,c-Jun N-terminal kinase 1,Homo sapiens,Enzyme,Kinase
tp0436,0.995,0.99,1.0,1.0,0.9949748743718592,0.9994,0.9900495037128092,0.9359699707059852,0.6168290250311457,8.298942345469348e-12,100,tp0436,CHEMBL3710,P43115,Prostanoid EP3 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4824279784346174,0.6154980417434003,9.466321530677614e-12,100,tp0838,CHEMBL5043,Q6P179,Endoplasmic reticulum aminopeptidase 2,Homo sapiens,Enzyme,Protease
tp0490,0.99,0.99,0.99,0.99,0.99,0.9982,0.98,0.502492260998481,0.6146644092927124,1.0276489750837676e-11,100,tp0490,CHEMBL5652,Q8TDV5,Glucose-dependent insulinotropic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0229,0.96,0.93,0.99,0.9893617021276596,0.9587628865979382,0.9979,0.9216604846559902,0.5129833680951484,0.6131495953465096,1.1922916641243932e-11,100,tp0229,CHEMBL4361,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1,Homo sapiens,Other cytosolic protein,
tp0453,0.97,0.95,0.99,0.9895833333333334,0.9693877551020408,0.9943,0.9407529036048868,0.8577793787468704,0.6127007584206501,1.2457732050750569e-11,100,tp0453,CHEMBL2954,P25774,Cathepsin S,Homo sapiens,Enzyme,Protease
tp0336,0.985,0.97,1.0,1.0,0.9847715736040608,0.999,0.9704367948586524,0.8765655091502522,0.6124980533468428,1.2706779168222898e-11,100,tp0336,CHEMBL3746,P80365,11-beta-hydroxysteroid dehydrogenase 2,Homo sapiens,Enzyme,Oxidoreductase
tp0742,0.965,0.95,0.98,0.979381443298969,0.964467005076142,0.9974,0.9304187826995326,0.9953295116066624,0.6121436841812685,1.3153738101669329e-11,100,tp0742,CHEMBL5705;CHEMBL3831261,Q9H6Z9;Q9H6Z9,Egl nine homolog 3;Hypoxia-inducible factor prolyl hydroxylase,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Oxidoreductase;Oxidoreductase
tp0416,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.8604898755459003,0.6119137990282297,1.3451751856374327e-11,100,tp0416,CHEMBL2334,P42574,Caspase-3,Homo sapiens,Enzyme,Protease
tp0484,0.99,0.98,1.0,1.0,0.98989898989899,0.9997,0.9801960588196068,0.5987844298758569,0.6101161723697512,1.601738714671925e-11,100,tp0484,CHEMBL4482,O96013,Serine/threonine-protein kinase PAK 4,Homo sapiens,Enzyme,Kinase
tp0456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7743717688409903,0.6089913637676451,1.785611521148057e-11,100,tp0456,CHEMBL4204,Q9HBH9,MAP kinase signal-integrating kinase 2,Homo sapiens,Enzyme,Kinase
tp0110,0.94,0.92,0.96,0.9583333333333334,0.9387755102040816,0.9915,0.8807048459279792,0.4238548570904296,0.6085514486109146,1.862922236103608e-11,100,tp0110,CHEMBL221;CHEMBL2094253,P23219;P23219,Cyclooxygenase-1;Cyclooxygenase,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Oxidoreductase;Oxidoreductase
tp0279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9612675281668578,0.6084174462452773,1.887105941454386e-11,100,tp0279,CHEMBL3973,P22455,Fibroblast growth factor receptor 4,Homo sapiens,Enzyme,Kinase
tp0286,0.97,0.94,1.0,1.0,0.9690721649484536,0.9978,0.9416965821485116,0.6805871462678512,0.607198975671731,2.121341534323935e-11,100,tp0286,CHEMBL3231;CHEMBL2111459,Q13464;Q13464,Rho-associated protein kinase 1;Rho-associated protein kinase,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0205,0.99,0.99,0.99,0.99,0.99,0.9994,0.98,0.3837629152179,0.6065145301247259,2.264955473297249e-11,100,tp0205,CHEMBL2085,P14174,Macrophage migration inhibitory factor,Homo sapiens,Enzyme,
tp0574,0.98,0.99,0.97,0.9705882352941176,0.9801980198019802,0.9994,0.9601920576192068,1.0044848005455538,0.6062156933599423,2.3305562610601805e-11,100,tp0574,CHEMBL331,P11802,Cyclin-dependent kinase 4,Homo sapiens,Enzyme,Kinase
tp0026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8307179554688006,0.6023362080246983,3.3672128607149056e-11,100,tp0026,CHEMBL2039;CHEMBL2095205,P27338;P27338,Monoamine oxidase B;Monoamine oxidase,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Oxidoreductase;Oxidoreductase
tp0193,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,1.0,0.9900495037128092,0.8879351382335301,0.6021464415528199,3.4279359903864225e-11,100,tp0193,CHEMBL2093872;CHEMBL2109244;CHEMBL2579,Q16445;Q16445;Q16445,GABA-A receptor; anion channel;GABA-A receptor; agonist GABA site;GABA receptor alpha-6 subunit,Homo sapiens;Homo sapiens;Homo sapiens,Ion channel;Ion channel;Ion channel,Ligand-gated ion channel;Ligand-gated ion channel;Ligand-gated ion channel
tp0420,0.99,0.98,1.0,1.0,0.98989898989899,0.9999,0.9801960588196068,0.831769315435827,0.6010776628836786,3.790132824008757e-11,100,tp0420,CHEMBL2959,Q08881,Tyrosine-protein kinase ITK/TSK,Homo sapiens,Enzyme,Kinase
tp0156,0.96,0.98,0.94,0.9423076923076924,0.9607843137254902,0.9962,0.9207368843792508,0.9452595440923824,0.6005697769359862,3.974907884643099e-11,100,tp0156,CHEMBL3438,Q05513,Protein kinase C zeta,Homo sapiens,Enzyme,Kinase
tp0265,0.95,0.93,0.97,0.96875,0.9489795918367347,0.9968,0.900720865153615,0.7578454176905993,0.6000539903520143,4.1714222861411264e-11,100,tp0265,CHEMBL2111289;CHEMBL3587,Q02750;Q02750,Dual specificity mitogen-activated protein kinase kinase; MEK1/2;Dual specificity mitogen-activated protein kinase kinase 1,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0024,0.965,0.97,0.96,0.9603960396039604,0.965174129353234,0.9907,0.9300465034877906,0.4744040782111149,0.5999391757850377,4.216422686655521e-11,100,tp0024,CHEMBL3994,Q6GI75,Enoyl-[acyl-carrier-protein] reductase (FabI),Staphylococcus aureus,Enzyme,Oxidoreductase
tp0549,0.98,1.0,0.96,0.9615384615384616,0.9803921568627452,0.9998,0.9607689228305228,0.7157822712526111,0.5998976179725991,4.232825789853501e-11,100,tp0549,CHEMBL4454,P09769,Tyrosine-protein kinase FGR,Homo sapiens,Enzyme,Kinase
tp0220,0.995,0.99,1.0,1.0,0.9949748743718592,0.9994,0.9900495037128092,0.5073913882927833,0.5991450204753608,4.540733334843484e-11,100,tp0220,CHEMBL1981,P06213,Insulin receptor,Homo sapiens,Enzyme,Kinase
tp0439,0.92,0.99,0.85,0.868421052631579,0.9252336448598132,0.9915,0.8483550214091157,0.7523389002658276,0.5978541177596596,5.11976287649339e-11,100,tp0439,CHEMBL1841,P06241,Tyrosine-protein kinase FYN,Homo sapiens,Enzyme,Kinase
tp0700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8502305914373945,0.5970347825353027,5.523478587945687e-11,100,tp0700,CHEMBL3834,P51813,Tyrosine-protein kinase BMX,Homo sapiens,Enzyme,Kinase
tp0087,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9999,0.9801960588196068,0.4629268141622484,0.5967771635482648,5.656630137207107e-11,100,tp0087,CHEMBL1994,P08235,Mineralocorticoid receptor,Homo sapiens,Transcription factor,Nuclear receptor
tp0455,0.99,0.98,1.0,1.0,0.98989898989899,0.9922,0.9801960588196068,0.8469474160569483,0.5957895515259826,6.196294775237929e-11,100,tp0455,CHEMBL5147,P54760,Ephrin type-B receptor 4,Homo sapiens,Enzyme,Kinase
tp0226,0.965,0.95,0.98,0.979381443298969,0.964467005076142,0.9961,0.9304187826995326,1.635335839642603,0.594816076107419,6.776549107084288e-11,100,tp0226,CHEMBL1907589;CHEMBL1882,P43681;P43681,Neuronal acetylcholine receptor; alpha4/beta2;Neuronal acetylcholine receptor protein alpha-4 subunit,Homo sapiens;Homo sapiens,Ion channel;Ion channel,Ligand-gated ion channel;Ligand-gated ion channel
tp0555,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6338028262513613,0.59481230242231,6.778897107726582e-11,100,tp0555,CHEMBL5469,Q14289,Protein tyrosine kinase 2 beta,Homo sapiens,Enzyme,Kinase
tp0543,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9991,0.9601920576192068,0.6458329040224335,0.5948065939183442,6.782450448104285e-11,100,tp0543,CHEMBL3961,Q15759,MAP kinase p38 beta,Homo sapiens,Enzyme,Kinase
tp0138,0.985,1.0,0.97,0.970873786407767,0.9852216748768472,0.9902,0.9704367948586524,0.7215613880150588,0.5943690525109124,7.060205175797518e-11,100,tp0138,CHEMBL3616,P24723,Protein kinase C eta,Homo sapiens,Enzyme,Kinase
tp0862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6194332761014915,0.5938599728200098,7.397160124902619e-11,100,tp0862,CHEMBL3430892,P26012,Integrin alpha-V/beta-8,Homo sapiens,Membrane receptor,
tp0094,0.935,0.89,0.98,0.978021978021978,0.9319371727748692,0.9887,0.873545050779584,0.5557030150897856,0.5922478066627175,8.569455040884589e-11,100,tp0094,CHEMBL240,Q12809,HERG,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0098,0.95,0.9,1.0,1.0,0.9473684210526316,0.9881,0.9045340337332908,0.7513598600588213,0.5891735230051746,1.1319066624117164e-10,100,tp0098,CHEMBL1833,P41595,Serotonin 2b (5-HT2b) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6981253352505375,0.5886957381645452,1.18162533350397e-10,100,tp0526,CHEMBL2008,P10826,Retinoic acid receptor beta,Homo sapiens,Transcription factor,Nuclear receptor
tp0488,0.99,0.98,1.0,1.0,0.98989898989899,0.9994,0.9801960588196068,0.9237816653518216,0.5883074542012899,1.2235715830926575e-10,100,tp0488,CHEMBL4015,P41597,C-C chemokine receptor type 2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794229538241,0.5882914535621325,1.225330504410319e-10,100,tp0496,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Homo sapiens,Enzyme,Kinase
tp0441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6884728622994796,0.5873313419967077,1.3354440610349119e-10,100,tp0441,CHEMBL5857,Q96RJ0,Trace amine-associated receptor 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0491,0.985,0.98,0.99,0.98989898989899,0.984924623115578,0.9978,0.9700485036378032,1.13842497700304,0.586446938160725,1.4452509858176578e-10,100,tp0491,CHEMBL4101,P17612,cAMP-dependent protein kinase alpha-catalytic subunit,Homo sapiens,Enzyme,Kinase
tp0161,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6755060785621535,0.5818240224934476,2.1759955200048308e-10,100,tp0161,CHEMBL2722,P19099,Cytochrome P450 11B2,Homo sapiens,Enzyme,Cytochrome P450
tp0242,0.955,0.92,0.99,0.989247311827957,0.9533678756476685,0.9887,0.9122377270130142,0.6359664645047847,0.5798553946612545,2.5852065944963057e-10,100,tp0242,CHEMBL1941,P25021,Histamine H2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0887,0.95,0.93,0.97,0.96875,0.9489795918367347,0.9965,0.900720865153615,0.4659825634703613,0.5797882994624344,2.6003817516838926e-10,100,tp0887,CHEMBL4342,O15496,Group X secretory phospholipase A2,Homo sapiens,Enzyme,Hydrolase
tp0528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6358511689830653,0.5789069179811236,2.8078520162191387e-10,100,tp0528,CHEMBL2055;CHEMBL2363069,P10276;P10276,Retinoic acid receptor alpha;Retinoic acid receptor,Homo sapiens;Homo sapiens,Transcription factor;Transcription factor,Nuclear receptor;Nuclear receptor
tp0374,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9996,0.9601920576192068,0.6365622741020478,0.5784977000544163,2.909502077815236e-10,100,tp0374,CHEMBL3426,P47898,Serotonin 5a (5-HT5a) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0017,0.995,0.99,1.0,1.0,0.9949748743718592,0.9997,0.9900495037128092,0.9618043215881468,0.5783735187889448,2.941042030843721e-10,100,tp0017,CHEMBL2815,P04629,Nerve growth factor receptor Trk-A,Homo sapiens,Enzyme,Kinase
tp0486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4769664881670801,0.5781783864578587,2.991267234561113e-10,100,tp0486,CHEMBL3522,P05093,Cytochrome P450 17A1,Homo sapiens,Enzyme,Cytochrome P450
tp0609,0.99,0.99,0.99,0.99,0.99,0.9996,0.98,0.8054686231592447,0.5778324393107754,3.082343895197481e-10,100,tp0609,CHEMBL308,P06493,Cyclin-dependent kinase 1,Homo sapiens,Enzyme,Kinase
tp0037,0.96,0.92,1.0,1.0,0.9583333333333334,0.9981,0.9229582069908971,0.4775526137737273,0.5765955442199283,3.4302805566052267e-10,100,tp0037,CHEMBL2916,O14746,Telomerase reverse transcriptase,Homo sapiens,Enzyme,Transferase
tp0801,0.985,0.97,1.0,1.0,0.9847715736040608,0.9948,0.9704367948586524,0.5480385515452705,0.5761842184183833,3.55412872569946e-10,100,tp0801,CHEMBL4877,P50391,Neuropeptide Y receptor type 4,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3480407300248888,0.5760420353944247,3.5979301619498176e-10,100,tp0319,CHEMBL2123,P51582,Pyrimidinergic receptor P2Y4,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0681,0.985,0.98,0.99,0.98989898989899,0.984924623115578,0.9968,0.9700485036378032,0.6318710307808297,0.5757354578111799,3.6941475567002943e-10,100,tp0681,CHEMBL4208,P20618,Proteasome component C5,Homo sapiens,Enzyme,Protease
tp0412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7480470068239609,0.571526753807766,5.292619004855747e-10,100,tp0412,CHEMBL5071,Q9Y5Y4,G protein-coupled receptor 44,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0058,0.98,0.96,1.0,1.0,0.979591836734694,0.9994,0.9607689228305228,1.1942364413039874,0.5700208318309063,6.011904557331387e-10,100,tp0058,CHEMBL1808,P12821,Angiotensin-converting enzyme,Homo sapiens,Enzyme,Protease
tp0401,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9901,0.9028938981432688,0.7987343488818529,0.5699533767410431,6.046227426952901e-10,100,tp0401,CHEMBL4766;CHEMBL2096665,Q15118;Q15118,Pyruvate dehydrogenase kinase isoform 1;Pyruvate dehydrogenase kinase,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0111,0.975,0.96,0.99,0.9896907216494846,0.9746192893401016,0.9978,0.9504277887790924,0.4836129386193927,0.5684247127035691,6.876456677853456e-10,100,tp0111,CHEMBL2439,P05164,Myeloperoxidase,Homo sapiens,Enzyme,Oxidoreductase
tp0277,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9989,0.9700485036378032,0.8561266833129109,0.5662528422846794,8.246476692350443e-10,100,tp0277,CHEMBL267,P12931,Tyrosine-protein kinase SRC,Homo sapiens,Enzyme,Kinase
tp0508,0.975,0.95,1.0,1.0,0.9743589743589745,1.0,0.9511897312113418,0.847575724923253,0.5662511187200109,8.247661455206661e-10,100,tp0508,CHEMBL2068,P29317,Ephrin type-A receptor 2,Homo sapiens,Enzyme,Kinase
tp0575,0.99,0.99,0.99,0.99,0.99,0.9998,0.98,0.8899394829165189,0.5653631331395883,8.880283360946591e-10,100,tp0575,CHEMBL3778,Q9NWZ3,Interleukin-1 receptor-associated kinase 4,Homo sapiens,Enzyme,Kinase
tp0248,0.975,0.96,0.99,0.9896907216494846,0.9746192893401016,0.9944,0.9504277887790924,0.7256070001413885,0.5621134080236682,1.1616676646386094e-09,100,tp0248,CHEMBL2094258;CHEMBL5533,Q04206;Q04206,Nuclear factor NF-kappa-B complex;Nuclear factor NF-kappa-B p65 subunit,Homo sapiens;Homo sapiens,Other cytosolic protein|Transcription factor;Transcription factor,
tp0826,0.975,1.0,0.95,0.9523809523809524,0.975609756097561,0.9994,0.9511897312113418,0.9147197474515396,0.5612258990353782,1.249460010236272e-09,100,tp0826,CHEMBL3535,O76083,Phosphodiesterase 9A,Homo sapiens,Enzyme,Phosphodiesterase
tp0027,0.985,0.98,0.99,0.98989898989899,0.984924623115578,0.999,0.9700485036378032,0.7049663743614932,0.5601126768111052,1.3686052733291624e-09,100,tp0027,CHEMBL1951,P21397,Monoamine oxidase A,Homo sapiens,Enzyme,Oxidoreductase
tp0269,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9996,0.9801960588196068,0.640669337196766,0.5600958779132013,1.3704841040166415e-09,100,tp0269,CHEMBL258,P06239,Tyrosine-protein kinase LCK,Homo sapiens,Enzyme,Kinase
tp0122,0.98,0.98,0.98,0.98,0.98,0.9986,0.96,1.00088803751764,0.5585947287222005,1.5487469283248331e-09,100,tp0122,CHEMBL3582,Q02156,Protein kinase C epsilon,Homo sapiens,Enzyme,Kinase
tp0550,0.99,0.98,1.0,1.0,0.98989898989899,0.9986,0.9801960588196068,0.6729957857923714,0.5577742879867453,1.6553658911122123e-09,100,tp0550,CHEMBL4895,P30530,Tyrosine-protein kinase receptor UFO,Homo sapiens,Enzyme,Kinase
tp0267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7932988214025625,0.5561394505671511,1.8891859827829376e-09,100,tp0267,CHEMBL2185,Q96GD4,Serine/threonine-protein kinase Aurora-B,Homo sapiens,Enzyme,Kinase
tp0001,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.616393130260914,0.5530795941798288,2.414587350725956e-09,100,tp0001,CHEMBL215,P09917,Arachidonate 5-lipoxygenase,Homo sapiens,Enzyme,Oxidoreductase
tp0444,0.985,0.97,1.0,1.0,0.9847715736040608,0.9997,0.9704367948586524,0.6549692163189629,0.5499862536482697,3.0866738566726787e-09,100,tp0444,CHEMBL2095184,P26010,Integrin alpha-4/beta-7,Homo sapiens,Membrane receptor,
tp0593,0.955,0.94,0.97,0.9690721649484536,0.9543147208121828,0.9833,0.9104097766199728,0.6671865037533263,0.5481778058389184,3.5590925323034915e-09,100,tp0593,CHEMBL1873,P00750,Tissue-type plasminogen activator,Homo sapiens,Enzyme,Protease
tp0172,0.96,0.92,1.0,1.0,0.9583333333333334,0.9869,0.9229582069908971,1.0325437086459706,0.547812270729468,3.6626544689522573e-09,100,tp0172,CHEMBL1899,P46098,Serotonin 3a (5-HT3a) receptor,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0218,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.9300924290356712,0.5473695115029497,3.791964494360531e-09,100,tp0218,CHEMBL1974,P36888,Tyrosine-protein kinase receptor FLT3,Homo sapiens,Enzyme,Kinase
tp0487,0.985,0.98,0.99,0.98989898989899,0.984924623115578,0.9995,0.9700485036378032,0.494968011141063,0.5473423395091586,3.800041042202784e-09,100,tp0487,CHEMBL6009,O75907,Diacylglycerol O-acyltransferase 1,Homo sapiens,Enzyme,Transferase
tp0245,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.9943,0.9311646842384714,0.7024514537820897,0.5456634700037265,4.332328949129101e-09,100,tp0245,CHEMBL6007,O75762,Transient receptor potential cation channel subfamily A member 1,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00908743119114,0.5452088371150033,4.488331589047498e-09,100,tp0613,CHEMBL4308,P46663,Bradykinin B1 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0707,0.99,0.99,0.99,0.99,0.99,0.9996,0.98,0.8331576571788248,0.545203391284403,4.490232488095794e-09,100,tp0707,CHEMBL4246,P42680,Tyrosine-protein kinase TEC,Homo sapiens,Enzyme,Kinase
tp0640,0.99,0.98,1.0,1.0,0.98989898989899,0.9981,0.9801960588196068,0.3928209463533912,0.5445872374490627,4.710356842578633e-09,100,tp0640,CHEMBL3820,P35557,Hexokinase type IV,Homo sapiens,Enzyme,
tp0184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.182607430057061,0.5438544257488207,4.985624311115871e-09,100,tp0184,CHEMBL1892,Q04609,Glutamate carboxypeptidase II,Homo sapiens,Enzyme,Protease
tp0772,0.95,0.94,0.96,0.9591836734693876,0.9494949494949496,0.9841,0.9001800540180064,0.346022940714494,0.5438335688161284,4.993679996186967e-09,100,tp0772,CHEMBL6044,Q16548,Bcl-2-related protein A1,Homo sapiens,Unclassified protein,
tp0417,0.96,0.93,0.99,0.9893617021276596,0.9587628865979382,0.9951,0.9216604846559902,1.3974101429312558,0.5431314097574422,5.272270607623029e-09,100,tp0417,CHEMBL4409,Q9Y233,Phosphodiesterase 10A,Homo sapiens,Enzyme,Phosphodiesterase
tp0216,0.99,0.99,0.99,0.99,0.99,0.9997,0.98,1.0027024119906065,0.542881632696442,5.374915265391124e-09,100,tp0216,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,Homo sapiens,Enzyme,Kinase
tp0400,0.995,0.99,1.0,1.0,0.9949748743718592,0.9957,0.9900495037128092,0.8076590003628129,0.5414029992915483,6.022876405203147e-09,100,tp0400,CHEMBL4068,P23946,Chymase,Homo sapiens,Enzyme,Protease
tp0008,0.995,0.99,1.0,1.0,0.9949748743718592,0.9997,0.9900495037128092,0.4318430739511122,0.5397549317948601,6.8331366494816196e-09,100,tp0008,CHEMBL4506,Q96EB6,NAD-dependent deacetylase sirtuin 1,Homo sapiens,Epigenetic regulator,Eraser
tp0495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8065320246130591,0.5387243907025563,7.391751173051261e-09,100,tp0495,CHEMBL2689,Q04912,Macrophage-stimulating protein receptor,Homo sapiens,Enzyme,Kinase
tp0354,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.984,0.9311646842384714,1.0743275349833332,0.5377585441240147,7.954781604148416e-09,100,tp0354,CHEMBL5331,Q12866,Proto-oncogene tyrosine-protein kinase MER,Homo sapiens,Enzyme,Kinase
tp0644,0.98,0.98,0.98,0.98,0.98,0.998,0.96,0.6625369258929942,0.5372518783201651,8.266322644640411e-09,100,tp0644,CHEMBL4408,O95263,Phosphodiesterase 8B,Homo sapiens,Enzyme,Phosphodiesterase
tp0309,0.99,0.98,1.0,1.0,0.98989898989899,0.9971,0.9801960588196068,0.7825456230704524,0.5356407372805178,9.336484972607584e-09,100,tp0309,CHEMBL3921,Q9Y251,Heparanase,Homo sapiens,Enzyme,Hydrolase
tp0335,0.9612403100775194,0.9852941176470588,0.9344262295081968,0.943661971830986,0.9640287769784172,0.995178399228544,0.9230643904760174,1.152427512961241,0.5271449077825535,3.867080080881942e-06,68,tp0335,CHEMBL2598,P41743,Protein kinase C iota,Homo sapiens,Enzyme,Kinase
tp0619,0.9379310344827586,0.9393939393939394,0.9367088607594936,0.9253731343283582,0.9323308270676692,0.9944380514000768,0.8750963635200505,0.2932292027660885,0.5250414470111707,6.012856508508699e-06,66,tp0619,CHEMBL4011,P04608,Human immunodeficiency virus type 1 Tat protein,Human immunodeficiency virus type 1 group M subtype B (isolate HXB2)(HIV-1),Transcription factor,
tp0731,0.9375,1.0,0.875,0.8888888888888888,0.9411764705882352,1.0,0.8819171036881969,0.5664839825038943,0.5239580545322444,0.1825741460734264,8,tp0731,CHEMBL1909490,P01584,Interleukin-1 beta,Homo sapiens,Secreted protein,
tp0469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6770645642500878,0.5183815380617858,3.3080209578182254e-08,100,tp0469,CHEMBL3863,Q15139,Protein kinase C mu,Homo sapiens,Enzyme,Kinase
tp0154,0.995,0.99,1.0,1.0,0.9949748743718592,0.9998,0.9900495037128092,0.7149196854398435,0.5163076675187422,3.833062715262953e-08,100,tp0154,CHEMBL6164;CHEMBL3038515,O95271;O95271,Tankyrase-1;Tankyrase 1/2,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Transferase;Transferase
tp0281,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.99,0.9311646842384714,0.4443708669437364,0.5156980193966537,4.0019547824352265e-08,100,tp0281,CHEMBL4937,P49674,Casein kinase I epsilon,Homo sapiens,Enzyme,Kinase
tp0399,0.98,0.96,1.0,1.0,0.979591836734694,1.0,0.9607689228305228,0.9357193239614832,0.5131178255016208,4.798678905367482e-08,100,tp0399,CHEMBL2363135,P0A7K2,Bacterial 70S ribosome,Bacteria,Other cytosolic protein,
tp0182,0.93,0.9,0.96,0.9574468085106383,0.9278350515463918,0.9909,0.8615521921784256,0.6720400152371448,0.5125047926156016,5.00910129351734e-08,100,tp0182,CHEMBL4581,P52732,Kinesin-like protein 1,Homo sapiens,Other cytosolic protein,
